UserIncome,UserHousingExpense,HouseholdSize,UserPhoneBill,CurrentSavingsAmount,CurrentEmergencyFund,UserEntertainmentExpense,UserFoodExpense,UserHealthInsuranceCost,UserCarInsuranceCost,UserRentInsuranceCost,UserEducationCost,UserLifeInsuranceCost,GoNegative,AISuggestedSavingsDeposit,AISuggestedEmergencyDeposit,UserFuelCost,medianIncomeForCounty,AverageIncomeForArea,MedianGrossRent,Average1Bdr,Average2Bdr,Average3Bdr,AverageTotalUtilityBills,AveragePhoneBill,AverageInternetBill,AverageMinimumHouseholdSize,AverageMaximumHouseholdSize,AverageEntertainmentExpense,AverageFoodBill1Person,AverageFoodBill4People,AverageFuelCost,AverageCarInsurance,AverageHealthInsuranceCost,AverageEducationCost,AverageChildcareCost,AverageRentInsuranceCost,AverageLifeInsuranceCost
6364,1156,2,120,409,0.0,698,1125,452,53,17,0,23,False,318.20000000000005,318.20000000000005,43,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3168,946,2,122,873,792.0,225,887,396,87,15,414,36,True,0.0,0.0,88,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5838,2142,3,240,582,0.0,801,1037,1119,159,25,0,20,False,291.90000000000003,291.90000000000003,94,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6374,1891,3,273,5636,6374.0,1090,875,282,27,21,0,12,False,318.70000000000005,318.70000000000005,37,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4604,860,2,178,2920,0.0,1078,906,494,107,10,0,29,False,230.20000000000002,230.20000000000002,0,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2493,2156,1,58,1182,623.25,806,544,381,10,27,0,15,False,124.65,124.65,78,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3052,908,3,279,777,0.0,315,1048,597,142,31,0,34,False,152.6,152.6,109,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1795,2329,4,184,4477,0.0,1319,1165,1628,142,34,0,22,False,89.75,89.75,95,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2899,843,1,51,3883,0.0,1238,667,184,156,29,368,31,False,144.95000000000002,144.95000000000002,18,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4930,943,2,92,3089,0.0,805,1160,798,69,32,0,13,False,246.5,246.5,106,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3167,860,2,144,1368,2375.25,257,1047,816,122,15,0,27,True,0.0,0.0,119,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1516,1142,3,180,5305,0.0,1029,768,261,137,35,0,23,False,75.8,75.8,17,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2444,1695,1,73,611,1833.0,492,622,221,131,36,0,32,False,122.2,122.2,78,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5680,2696,1,85,5716,0.0,1148,1262,37,102,20,0,33,False,284.0,284.0,7,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1954,2732,4,348,920,0.0,1471,632,528,50,11,0,25,False,97.7,97.7,64,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5007,930,2,160,1995,1251.75,1253,1226,94,123,12,0,34,False,250.35000000000002,250.35000000000002,105,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5199,1791,4,356,5395,5199.0,1017,868,1604,159,20,0,32,False,259.95,259.95,81,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1738,2077,4,348,1867,0.0,164,1003,1540,157,15,0,33,False,86.9,86.9,9,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3655,822,4,256,1950,0.0,222,950,4,58,31,0,32,False,182.75,182.75,16,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1552,1681,2,160,799,0.0,441,1059,670,7,9,0,13,False,77.60000000000001,77.60000000000001,98,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3743,1423,3,162,4736,935.75,208,821,900,76,21,0,16,False,187.15,187.15,107,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1505,972,1,66,2484,0.0,1406,455,110,71,18,0,19,False,75.25,75.25,47,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2023,2531,2,150,2837,0.0,1023,827,176,70,32,528,27,False,101.15,101.15,118,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2550,1654,2,180,4829,0.0,279,988,128,100,19,331,17,False,127.5,127.5,111,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2865,1946,1,59,4876,0.0,38,1219,76,152,16,0,17,False,143.25,143.25,83,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6450,848,4,372,337,0.0,1273,646,28,80,15,0,23,False,322.5,322.5,31,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4989,2721,4,224,3948,0.0,1389,749,112,122,12,433,19,False,249.45000000000002,249.45000000000002,53,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4349,1715,1,85,129,0.0,339,510,69,149,24,551,27,False,217.45000000000002,217.45000000000002,85,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2671,804,2,114,313,667.75,1093,702,592,109,3,0,33,False,133.55,133.55,78,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5892,2889,1,63,4469,0.0,836,622,85,39,14,538,16,False,294.6,294.6,87,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5609,1605,4,200,988,1402.25,962,600,1620,8,0,422,16,False,280.45,280.45,34,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2132,2616,4,312,4453,1599.0,887,1129,256,51,5,0,21,False,106.60000000000001,106.60000000000001,5,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5631,875,4,304,4557,0.0,1157,840,1028,109,5,506,14,False,281.55,281.55,91,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5290,2032,4,324,4973,0.0,667,1203,496,99,17,0,14,False,264.5,264.5,52,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4851,930,4,372,707,0.0,631,1102,884,33,21,0,23,False,242.55,242.55,120,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2961,2740,1,57,4704,0.0,1219,702,5,165,10,0,29,False,148.05,148.05,112,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5929,1432,4,232,4145,0.0,440,1164,1560,169,31,452,23,False,296.45,296.45,4,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1932,1342,4,192,327,0.0,761,508,1436,93,26,417,29,False,96.60000000000001,96.60000000000001,84,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3215,1226,3,177,1031,3215.0,131,1134,546,145,32,0,12,True,0.0,0.0,95,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5549,2635,3,288,674,0.0,421,907,861,173,30,0,26,False,277.45,277.45,98,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3383,859,2,184,3982,0.0,1408,476,428,155,35,0,27,True,0.0,0.0,83,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3173,1942,1,76,4281,2379.75,1476,1115,64,87,13,0,32,False,158.65,158.65,48,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1906,2395,1,61,5666,0.0,1156,1090,166,75,25,0,27,False,95.30000000000001,95.30000000000001,93,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2144,1775,3,138,4590,0.0,628,478,105,87,1,399,22,False,107.2,107.2,0,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1666,830,1,82,946,0.0,1335,791,63,119,16,0,29,False,83.30000000000001,83.30000000000001,50,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3343,1124,3,150,2427,0.0,529,841,1038,15,10,0,27,False,167.15,167.15,112,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2021,905,3,183,5899,0.0,1183,1133,18,136,30,0,30,False,101.05000000000001,101.05000000000001,51,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2847,1795,1,91,692,711.75,1431,1249,384,74,28,0,21,False,142.35,142.35,57,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1661,1805,3,252,5622,0.0,537,883,192,9,6,0,27,False,83.05000000000001,83.05000000000001,80,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2998,1251,3,282,4897,749.5,359,551,867,162,14,0,29,False,149.9,149.9,47,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4577,2027,4,236,4500,0.0,1301,1130,448,42,31,0,29,False,228.85000000000002,228.85000000000002,7,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2968,1450,2,116,365,0.0,1030,601,836,85,11,460,23,False,148.4,148.4,88,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6355,1251,4,212,5069,0.0,1416,677,576,46,17,0,16,False,317.75,317.75,117,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3353,1426,2,176,3924,0.0,421,499,362,89,21,357,28,True,0.0,0.0,28,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5291,2073,2,98,4106,1322.75,747,975,826,74,18,0,33,False,264.55,264.55,115,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2961,2216,2,134,835,0.0,1309,698,98,150,32,0,13,False,148.05,148.05,100,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3853,1760,4,200,3524,0.0,839,611,928,127,6,0,33,False,192.65,192.65,55,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3304,1560,4,308,1347,0.0,644,782,472,5,26,0,31,False,165.20000000000002,165.20000000000002,2,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5704,1566,4,260,5970,4278.0,984,757,284,82,25,522,28,False,285.2,285.2,7,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4721,1710,3,162,1256,0.0,1376,1275,363,152,2,0,26,False,236.05,236.05,43,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4883,1251,3,153,904,0.0,1391,977,549,173,10,0,20,False,244.15,244.15,92,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3685,948,4,224,1243,0.0,687,1236,836,88,23,0,33,False,184.25,184.25,71,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1978,1154,1,49,1242,1978.0,841,1187,182,100,6,0,22,False,98.9,98.9,2,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5008,2891,3,288,4368,0.0,1240,661,120,121,15,0,27,False,250.4,250.4,6,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3751,2037,2,142,3730,0.0,267,917,656,75,35,0,36,False,187.55,187.55,54,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2465,942,4,312,381,0.0,10,516,384,148,6,511,30,False,123.25,123.25,31,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3054,1169,3,273,3990,763.5,153,505,996,135,24,0,12,False,152.70000000000002,152.70000000000002,59,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2168,905,3,192,768,0.0,812,1281,657,55,13,0,18,False,108.4,108.4,52,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3380,1316,3,255,968,0.0,1070,534,801,157,17,0,20,False,169.0,169.0,73,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5796,1682,2,164,2880,0.0,688,1086,452,160,23,0,17,False,289.8,289.8,66,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5460,1351,1,71,3466,4095.0,539,690,111,166,12,0,34,False,273.0,273.0,99,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4056,1158,4,196,2911,0.0,1204,1168,1540,175,3,0,29,False,202.8,202.8,1,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1510,980,3,177,2925,0.0,200,1005,594,137,21,0,12,False,75.5,75.5,48,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3229,1796,1,57,3835,0.0,69,467,339,30,21,0,23,False,161.45000000000002,161.45000000000002,86,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2337,2821,1,74,4874,0.0,679,738,310,160,6,0,24,False,116.85000000000001,116.85000000000001,7,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5020,2961,3,261,2909,1255.0,1008,740,1224,78,2,0,33,False,251.0,251.0,97,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3159,1634,2,154,2697,0.0,1317,451,596,164,27,324,34,False,157.95000000000002,157.95000000000002,53,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5955,1247,4,348,133,5955.0,127,1241,1224,65,15,0,34,False,297.75,297.75,98,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4884,2624,2,190,2064,0.0,622,1010,516,47,20,0,29,True,0.0,0.0,36,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4379,2906,4,236,959,3284.25,977,598,1496,10,14,569,16,False,218.95000000000002,218.95000000000002,37,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2837,1895,1,84,5040,2127.75,579,823,38,30,3,0,22,False,141.85,141.85,62,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3442,2942,4,208,57,0.0,789,741,428,172,26,598,25,False,172.10000000000002,172.10000000000002,45,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5176,2643,1,83,5928,0.0,966,1070,247,172,36,306,25,False,258.8,258.8,82,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3298,1365,4,236,751,0.0,546,560,852,80,23,0,30,False,164.9,164.9,46,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3494,2207,1,49,4081,0.0,300,899,56,10,15,487,22,False,174.70000000000002,174.70000000000002,91,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2724,972,4,236,1218,0.0,1460,870,1644,148,28,0,24,False,136.20000000000002,136.20000000000002,7,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4379,1140,4,376,1931,0.0,879,863,412,126,27,315,14,False,218.95000000000002,218.95000000000002,75,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4286,1210,1,71,2497,0.0,318,634,48,2,35,397,35,False,214.3,214.3,85,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4381,2731,4,252,5901,1095.25,1479,451,12,147,2,0,23,False,219.05,219.05,1,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5581,1858,2,160,5699,4185.75,534,782,94,134,28,0,21,False,279.05,279.05,74,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6099,860,3,183,1193,6099.0,766,616,315,54,20,0,31,False,304.95,304.95,6,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3852,840,4,304,5473,0.0,230,1257,1096,65,32,0,18,True,0.0,0.0,15,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3752,1910,1,67,5832,3752.0,1273,1094,308,55,30,0,32,False,187.60000000000002,187.60000000000002,113,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2918,1582,4,224,5895,0.0,1113,903,408,33,6,0,19,False,145.9,145.9,96,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6466,2942,2,174,589,0.0,411,517,504,160,16,0,17,False,323.3,323.3,27,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1861,1658,3,183,4347,0.0,1088,600,1158,63,6,0,14,False,93.05000000000001,93.05000000000001,67,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3868,1314,1,86,1388,0.0,594,1144,116,147,12,0,27,False,193.4,193.4,61,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2823,1709,4,300,4418,0.0,523,1167,688,9,26,362,13,False,141.15,141.15,44,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6084,1107,1,90,4732,0.0,742,1153,183,94,18,0,30,False,304.2,304.2,33,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2211,2882,3,153,2403,0.0,1459,564,888,169,35,0,29,False,110.55000000000001,110.55000000000001,42,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3078,1332,3,231,4333,0.0,460,751,1248,69,15,0,20,False,153.9,153.9,71,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4228,932,2,140,3009,4228.0,765,783,336,138,0,559,12,False,211.4,211.4,114,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5081,2922,2,114,5214,0.0,1232,452,650,31,14,0,30,False,254.05,254.05,69,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2647,1930,1,83,3030,0.0,1218,862,259,79,17,0,16,False,132.35,132.35,106,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3155,839,3,243,5454,0.0,1189,1113,315,7,4,0,20,False,157.75,157.75,71,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2615,802,2,160,653,0.0,1486,500,112,159,23,0,12,False,130.75,130.75,66,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5853,1305,2,152,3831,0.0,316,483,406,56,12,485,34,False,292.65000000000003,292.65000000000003,40,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3931,1154,4,340,5608,982.75,1011,783,72,133,28,632,33,False,196.55,196.55,54,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3953,2587,2,96,4423,988.25,647,800,740,130,21,0,29,False,197.65,197.65,66,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3617,816,1,94,1336,0.0,1006,628,129,117,30,0,31,False,180.85000000000002,180.85000000000002,12,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2345,838,1,76,5984,0.0,87,955,382,11,36,0,29,True,0.0,0.0,16,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1580,1658,2,136,706,0.0,1010,723,426,19,5,0,36,False,79.0,79.0,91,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5127,822,4,200,5868,0.0,1229,1067,1496,119,30,0,31,False,256.35,256.35,115,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4056,1212,1,78,1817,1014.0,779,595,223,91,11,586,17,False,202.8,202.8,74,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2218,1312,4,328,3590,554.5,767,1128,444,22,2,0,24,False,110.9,110.9,25,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5186,1937,3,189,4625,0.0,359,1083,1185,27,18,0,28,False,259.3,259.3,110,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6484,980,1,54,243,0.0,86,1299,324,60,0,0,12,False,324.20000000000005,324.20000000000005,31,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1986,1427,1,76,1137,1986.0,1412,697,418,171,0,0,23,False,99.30000000000001,99.30000000000001,25,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3291,2367,1,78,3152,822.75,1171,738,159,79,1,0,36,False,164.55,164.55,52,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3388,1241,2,192,1350,0.0,1460,682,818,28,5,406,20,False,169.4,169.4,1,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1644,1754,3,222,4869,0.0,420,776,426,23,3,0,28,False,82.2,82.2,20,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5725,1369,2,136,3380,0.0,343,1149,538,176,17,0,25,False,286.25,286.25,91,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1818,2224,3,243,2791,0.0,740,1292,48,94,35,0,27,False,90.9,90.9,63,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
6083,1935,1,57,5845,0.0,867,510,248,74,12,614,23,False,304.15000000000003,304.15000000000003,11,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5970,937,2,170,1406,0.0,1429,785,158,19,2,0,22,False,298.5,298.5,115,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5140,1627,1,65,1390,0.0,970,779,108,145,15,0,20,False,257.0,257.0,117,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
2602,828,4,364,1178,1951.5,645,1224,456,122,30,606,17,False,130.1,130.1,69,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4317,839,4,192,312,0.0,382,794,1484,58,2,592,14,True,0.0,0.0,38,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1667,2058,4,344,182,0.0,69,602,932,30,8,0,35,False,83.35000000000001,83.35000000000001,5,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1799,2160,2,128,139,0.0,1477,1051,190,84,22,0,34,False,89.95,89.95,26,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5163,953,2,190,4527,0.0,1459,1007,6,28,0,0,17,False,258.15000000000003,258.15000000000003,54,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5797,2821,3,267,3864,1449.25,1467,586,771,152,36,0,15,False,289.85,289.85,2,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
1830,1837,3,231,4179,0.0,731,1266,1230,56,27,0,33,False,91.5,91.5,48,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
3496,920,3,204,5250,0.0,1152,1059,447,156,4,0,13,False,174.8,174.8,77,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5752,1427,4,268,3981,0.0,918,551,36,90,23,0,29,False,287.6,287.6,25,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
4238,2179,2,184,3077,0.0,622,719,26,168,4,0,34,False,211.9,211.9,75,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
5699,1327,4,344,0,0.0,1085,1237,736,169,11,0,12,False,284.95,284.95,51,3478,4690,2150,1300,2100,3000,258,49,61,1,4,418,524,1385,200,212,1465,1316,671.67,18,26
